"id","movie_Id","air_date","nbr_episodes","name","poster_path","vote_average"
1891,11978,"1968-09-20",26,"Saison 1","null",0
1892,11978,"1969-09-19",26,"Saison 2","null",0
1893,11978,"1970-09-18",24,"Saison 3","null",6
1894,49011,"2013-09-23",22,"Saison 1","/58w5tSYEMBJomerovb7TTKmXNx1.jpg",6.6
1895,49011,"2014-10-30",22,"Saison 2","/28Xncw7ReyDCZQyHOY5gbYybkfZ.jpg",6.6
1896,49011,"2015-11-05",22,"Saison 3","/w8afT5yiUvvsTbyzdbjwc6qUgfU.jpg",6.8
1897,49011,"2016-10-27",22,"Saison 4","/4aDisly53xRJoGdt19nSw8yuuGc.jpg",7
1898,49011,"2017-11-02",22,"Saison 5","/jeXnzcTHGvgiP74aOT66JUYguMo.jpg",6.9
1899,49011,"2018-09-27",22,"Saison 6","/7vFbf5pedNOTMQxCOX5fJ9ILnYj.jpg",8
1900,49011,"2019-09-26",20,"Saison 7","/yAlTtsURJu1p3UO9v4gLaGJQHL8.jpg",0
1901,49011,"2020-11-05",18,"Saison 8","/aqgPrSFROFp8utbmLm3hghe4s92.jpg",0
1902,4586,"null",2,"Épisodes spéciaux","/d73Q4Yzb00ZgUw0vXjLBJsPhtpf.jpg",0
1903,4586,"2000-10-05",21,"Saison 1","/cgHcu5dniWHHFLMFDYhTp6OBLMN.jpg",7.4
1904,4586,"2001-10-09",22,"Saison 2","/kMQWgYoXD5jQB1WPSDHhclsdG2T.jpg",7.2
1905,4586,"2002-09-24",22,"Saison 3","/51WmVhJ9qvi4rmJwjTXgQ1fGtI9.jpg",7
1906,4586,"2003-09-23",22,"Saison 4","/5dxxhcuILYY56UIfyDqjf2CGoHm.jpg",7
1907,4586,"2004-09-21",22,"Saison 5","/bKRndp2ipp9uHbDjqOj7x6jxB8p.jpg",6.5
1908,4586,"2005-09-13",22,"Saison 6","/gIGkBr0OBljBADM9ioQZ7Vq0Mrk.jpg",6.7
1909,4586,"2006-09-26",22,"Saison 7","/bAGrdRE6tX2ucuylercWxnJnUJs.jpg",6.7
1910,119316,"2022-09-12",2,"Épisodes spéciaux","null",0
1911,119316,"2021-02-08",832,"Saison 1","/jKonm6Q3vw51Ytd4y7bJ70xJT7l.jpg",7
1912,2287,"null",24,"Épisodes spéciaux","/foU65c95zI1RNXYxgv6PqoxGFly.jpg",0
1913,2287,"1966-01-12",34,"Saison 1","/bwR5nx7ILysl6NQQ2Rp099pebRK.jpg",7.6
1914,2287,"1966-09-07",60,"Saison 2","/6CHeBPxF8cXuEJccALMNVO0Rjtc.jpg",9.1
1915,2287,"1967-09-14",26,"Saison 3","/xEsuGJyPY8X6WOoMEBLdrMue24l.jpg",8.8
1916,605,"1996-04-07",4,"Épisodes spéciaux","null",0
1917,605,"1996-09-27",24,"Saison 1","/rVFvMEgZTgvNx6QUAx0hw2XZYYa.jpg",6.5
1918,605,"1997-09-26",26,"Saison 2","/4oKGlyIbX2MIIchx20sKf48v4K4.jpg",5.8
1919,605,"1998-09-25",25,"Saison 3","/f9DU0f6MNqtMOF6YMyoW0EY1osg.jpg",5.4
1920,605,"1999-09-24",22,"Saison 4","/bEvISjjDOCkvSIVFbd9IbqUF2WD.jpg",5
1921,605,"2000-09-22",22,"Saison 5","/tIkJu72aIxzsEO2fh68DOvAERDm.jpg",5
1922,605,"2001-10-05",22,"Saison 6","/mBBFawmOF8s7fXNZOT1b2A1ge0N.jpg",5.1
1923,605,"2002-09-20",22,"Saison 7","/xgNMxCkYYdHljkfmGdt3eXuqC5c.jpg",5.2
1924,4620,"null",11,"Épisodes spéciaux","/pn1D2fnsmKkXnZMYakQxZsD53G9.jpg",0
1925,4620,"2006-07-18",12,"Saison 1","/aeKbEVrOn50bwD8QQ1HbKI99Zu8.jpg",7.8
1926,4620,"2007-07-10",13,"Saison 2","/4TbjbrxZakz0cUNA4pnHzZAsv89.jpg",7.7
1927,4620,"2008-07-29",18,"Saison 3","/7jgub5jVNLmk8QKgOv8eBHS43aa.jpg",7.7
1928,4620,"2010-07-09",21,"Saison 4","/i6gggNeqltdUdPzOcS081lBF2BL.jpg",8.1
1929,4620,"2012-04-16",13,"Saison 5","/u5WQI56C71AeCMLcC5F1NnPgAf6.jpg",8.1
1930,14944,"1950-01-30",11,"Saison 1","null",0
1931,14944,"1950-09-11",22,"Saison 2","null",0
1932,14944,"1951-09-10",41,"Saison 3","null",0
1933,14944,"1952-09-01",50,"Saison 4","null",0
1934,14944,"1953-08-31",53,"Saison 5","null",0
1935,14944,"1954-09-06",51,"Saison 6","null",0
1936,14944,"1955-09-05",51,"Saison 7","null",0
1937,14944,"1956-09-10",39,"Saison 8","null",0
1938,8514,"2011-11-13",38,"Épisodes spéciaux","/2Gi31HSneDVeKF0Ot0mANWms6Kv.jpg",0
1939,8514,"2009-02-02",9,"Saison 1","/3PF4sTmRAgiAkF8hTVLZmlefrxt.jpg",5.2
1940,8514,"2010-02-01",12,"Saison 2","/g824CtswUWXEdHpLijbrD4Dn8TP.jpg",5.1
1941,8514,"2011-01-24",16,"Saison 3","/yjREwRtlDR6aQBArZlAYmmzW1U6.jpg",5.4
1942,8514,"2012-01-30",14,"Saison 4","/4CsFYGHCmmTtN0oDDYK9H2DH2AW.jpg",5.3
1943,8514,"2013-01-27",14,"Saison 5","/gRzAXBYtTDmGRI0mrT0X5qQKxl1.jpg",5
1944,8514,"2014-02-24",14,"Saison 6","/9hlfHgQ1BaLhKBShj5K669TjKD0.jpg",4.8
1945,8514,"2015-03-02",14,"Saison 7","/45LSrgsOvD8cqCDIIUextnnXw72.jpg",4.6
1946,8514,"2016-03-07",10,"Saison 8","/qqvSz3cKA3OYSQ68CINttbMp7Da.jpg",6
1947,8514,"2017-03-24",14,"Saison 9","/3F8UyB1mT5oaHCw0z1pCEGdlAdz.jpg",6.1
1948,8514,"2018-03-21",14,"Saison 10","/93BHyHnnA4iOWZBGb1d5FaY1TnV.jpg",1
1949,8514,"2019-02-28",14,"Saison 11","/6v9DxCWnl618kQ1Q1U1E1eNqTYb.jpg",6.9
1950,8514,"2020-02-27",14,"Saison 12","/iqkM5whoqQm8qRg1cAXod2DmhvD.jpg",5
1951,8514,"2020-12-31",16,"Saison 13","/h93ztIHuciBnvDlPPZDet12IUoY.jpg",0
1952,8514,"2022-01-07",16,"Saison 14","/eWVhbBa7aJbXKOvbcRGV6pvUiaR.jpg",0
1953,8514,"2023-01-06",16,"Saison 15","/cHrkxNAA9FMyIffDdpPK11713hb.jpg",6.3
1954,11577,"1965-09-15",30,"Saison 1","/rW1n1ln25mil5cwzSBmFuZpUijd.jpg",1
1955,11577,"1966-09-12",30,"Saison 2","/xEPoqv5tPX8HExQDr6P7CfiBMdB.jpg",0
1956,11577,"1967-09-11",26,"Saison 3","/dye2qbpFVnNitmKF04ak1wLpmKK.jpg",0
1957,11577,"1968-09-23",26,"Saison 4","/hwZF5x1igHRvi5RljkKxHCIrID8.jpg",0
1958,10980,"1957-09-14",39,"Saison 1","/cJPwTYkARihszInAj0RoFGijg7Q.jpg",4
1959,10980,"1958-09-13",39,"Saison 2","/tuKnv9Al5OrbNSbZ7AREP1My4P9.jpg",0
1960,10980,"1959-09-12",39,"Saison 3","/9S2s1YcmZLXeRqfIHeWQmHlt1wq.jpg",0
1961,10980,"1960-09-10",38,"Saison 4","/tLlZkuWyYe70HdAunGaUnYhTgjP.jpg",0
1962,10980,"1961-09-16",38,"Saison 5","/5d94l4xvWZldOnNqBOTqRVhxRi8.jpg",0
1963,10980,"1962-09-15",32,"Saison 6","/zHkuftgfGC6VQ4vgLt1ZNpREG4x.jpg",0
1964,17610,"2023-05-21",1,"Épisodes spéciaux","null",0
1965,17610,"2009-09-22",24,"Saison 1","/k0WNLXbsoTSh30SZJZOXhVg8bK8.jpg",7.7
1966,17610,"2010-09-21",24,"Saison 2","/fxavHEfIlzUvAWw5GqfkXjIecwN.jpg",7.9
1967,17610,"2011-09-20",24,"Saison 3","/533fyy7KtYTthyiC3Eb2mHRf2XE.jpg",8.1
1968,17610,"2012-09-25",24,"Saison 4","/5izyPDWULVlx0kQypfyNOIIihNO.jpg",7.8
1969,17610,"2013-09-24",24,"Saison 5","/3Pea7giX0jLhe0hITwLydcFjriP.jpg",8.2
1970,17610,"2014-09-29",24,"Saison 6","/z2kpheLChFJ2bmajerH21MeSTuF.jpg",8.2
1971,17610,"2015-09-21",24,"Saison 7","/q0qlypuV6VNSzmVgyW1gEyXmjaB.jpg",8
1972,17610,"2016-09-25",24,"Saison 8","/7T19nUTwFRHKRNcynPmJ0kq4FV.jpg",8
1973,17610,"2017-10-01",24,"Saison 9","/sCVY9IjqLA9kFwzei8sdGykK0jq.jpg",8
1974,17610,"2018-09-30",24,"Saison 10","/tdOgxzjfNClCSe3KdJAP63JCpCc.jpg",8
1975,17610,"2019-09-29",22,"Saison 11","/v9I8mq80vvieongsXtOK45GPUpQ.jpg",7.5
1976,17610,"2020-11-08",18,"Saison 12","/fpbVOvxDWdDXlpft4xhCxB2VqKV.jpg",8.1
1977,17610,"2021-10-10",22,"Saison 13","/TIIgcznwNfNr3KOZvxn26eKV99.jpg",6.7
1978,17610,"2022-10-09",21,"Saison 14","/ejYmqFUV48AgABXAj3BofQ0Mygp.jpg",7
1979,61222,"2014-12-19",5,"Épisodes spéciaux","/tOqQErdiDNJIa4qBjJWWvRzkyUS.jpg",0
1980,61222,"2014-08-22",12,"Saison 1","/6pM9MxC1H8jFJjhQY8TmoSRgYB1.jpg",7.5
1981,61222,"2015-07-17",12,"Saison 2","/nB8ktUjdeLb8mUSMVhq4JSRyDVq.jpg",8
1982,61222,"2016-07-22",12,"Saison 3","/rkBPhzvjLz6IbzkGMOTxtCiRxvA.jpg",8.2
1983,61222,"2017-09-08",12,"Saison 4","/lirG3udbj4dn6fQK7pWhRJC6NmW.jpg",8.2
1984,61222,"2018-09-14",12,"Saison 5","/a6Vhdhbf5cDXlMPtuAwZ7grJDd3.jpg",8.4
1985,61222,"2019-10-25",16,"Saison 6","/czEZfIhJdKjYkUX5YVbOI6gu1Nv.jpg",8.4
1986,6357,"1958-11-24",179,"Épisodes spéciaux","/qkZ7ZTyna6JMz8tJR8dHtRu9CDO.jpg",0
1987,6357,"1959-10-02",36,"Saison 1","/dWBlhpen6feYf4G5k5yA0hL5bgu.jpg",7.1
1988,6357,"1960-09-30",29,"Saison 2","/mYhM1u7G9ELsUCbKmvwL80SuYkq.jpg",6.9
1989,6357,"1961-09-15",37,"Saison 3","/yQuTcwEffvcQXo9XTKT6mn9Y4r.jpg",6.9
1990,6357,"1963-01-03",18,"Saison 4","/me7RGii9BEqc1pCM1CF9sqB2VbA.jpg",6.6
1991,6357,"1963-09-27",36,"Saison 5","/84dGDeUbNQ6kIfpiaX6UH3VOLqT.jpg",6.8
1992,49009,"2016-04-27",2,"Épisodes spéciaux","/76BuU8zz13xXDkhdgQgcvZVozkK.jpg",0
1993,49009,"2013-09-24",23,"Saison 1","/jz3p3KOH0BwxGm47ddIJYCIjlDT.jpg",7.4
1994,49009,"2014-09-24",24,"Saison 2","/srsXyJBkmigYXG7WKua8B4pHMuF.jpg",7.3
1995,49009,"2015-09-23",24,"Saison 3","/nAbOWQjQIWIlXAN8agjIFH3rI4i.jpg",7.3
1996,49009,"2016-09-21",24,"Saison 4","/pX9t5anrr80MJRN5LCL1Uo7MPs1.jpg",7.4
1997,49009,"2017-09-27",22,"Saison 5","/5yvgCIM6rEdKlBugvQwiU9W2jO7.jpg",8
1998,49009,"2018-09-26",23,"Saison 6","/5SS3I0It9kMgCBl4YHoTffNfkYi.jpg",0
1999,49009,"2019-09-25",23,"Saison 7","/lgRJBDRaaAG6wEqnmLp9kCr9Eld.jpg",0
2000,49009,"2020-10-21",22,"Saison 8","/xPwFSFIxPcqPePYjXcNq6sCRfdQ.jpg",0
2001,49009,"2021-09-22",22,"Saison 9","/3aQipkhSCHUmaHjImqEqT80k6GP.jpg",0
2002,49009,"2022-09-21",22,"Saison 10","/pZyaKyry0V1muunoTt6pZ6cLduR.jpg",6.5
2003,40862,"2007-01-26",2,"Épisodes spéciaux","null",0
2004,40862,"2003-10-22",21,"Saison 1","null",0
2005,40862,"2005-02-23",13,"Saison 2","null",0
2006,40862,"2005-12-20",17,"Saison 3","null",0
2007,40862,"2007-01-09",18,"Saison 4","null",0
2008,40862,"2008-09-23",30,"Saison 5","null",0
2009,40862,"2009-09-08",30,"Saison 6","null",0
2010,40862,"2010-11-02",20,"Saison 7","null",0
2011,40862,"2011-10-18",20,"Saison 8","null",0
2012,40862,"2012-10-09",20,"Saison 9","null",0
2013,40862,"2013-10-08",24,"Saison 10","null",0
2014,40862,"2014-10-14",25,"Saison 11","null",0
2015,40862,"2015-10-06",25,"Saison 12","null",0
2016,40862,"2016-10-04",24,"Saison 13","null",0
2017,40862,"2017-09-12",23,"Saison 14","null",0
2018,40862,"2018-09-25",24,"Saison 15","null",0
2019,40862,"2017-09-12",25,"Saison 16","null",0
2020,40862,"2020-09-22",25,"Saison 17","null",0
2021,40862,"2019-12-03",14,"Saison 18","null",0
2022,40862,"2020-09-22",14,"Saison 19","null",0
2023,40862,"2021-09-21",27,"Saison 20","null",0
2024,40862,"2022-09-13",24,"Saison 21","null",0
2025,40862,"2023-10-03",10,"Saison 22","null",0
2026,237200,"2023-10-15",33,"Saison 1","null",0
